,SEED,RAM,TERM,HAM_LOS,PREC,REC,F1
105,0.0,7.0,14.0,0.16161616161616163,0.7647058823529411,0.3170731707317073,0.4482758620689655
106,0.0,7.0,13.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
107,0.0,7.0,12.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
108,0.0,7.0,11.0,0.16666666666666666,0.6538461538461539,0.4146341463414634,0.5074626865671641
109,0.0,7.0,10.0,0.20202020202020202,0.5238095238095238,0.2682926829268293,0.3548387096774194
110,0.0,7.0,9.0,0.21212121212121213,0.48148148148148145,0.3170731707317073,0.3823529411764706
111,0.0,7.0,8.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
112,0.0,7.0,7.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
113,0.0,7.0,6.0,0.22727272727272727,0.4375,0.34146341463414637,0.3835616438356165
114,0.0,7.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
115,0.0,7.0,4.0,0.21717171717171718,0.4642857142857143,0.3170731707317073,0.3768115942028986
116,0.0,7.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
117,0.0,6.0,15.0,0.17676767676767677,0.7142857142857143,0.24390243902439024,0.36363636363636365
118,0.0,6.0,14.0,0.1717171717171717,0.6842105263157895,0.3170731707317073,0.43333333333333335
119,0.0,6.0,13.0,0.17676767676767677,0.65,0.3170731707317073,0.42622950819672134
120,0.0,6.0,12.0,0.17676767676767677,0.65,0.3170731707317073,0.42622950819672134
121,0.0,6.0,11.0,0.1717171717171717,0.6296296296296297,0.4146341463414634,0.5
122,0.0,6.0,10.0,0.20202020202020202,0.5217391304347826,0.2926829268292683,0.375
123,0.0,6.0,9.0,0.22727272727272727,0.42857142857142855,0.2926829268292683,0.34782608695652173
124,0.0,6.0,8.0,0.1919191919191919,0.5555555555555556,0.36585365853658536,0.4411764705882353
125,0.0,6.0,7.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
126,0.0,6.0,6.0,0.21717171717171718,0.47058823529411764,0.3902439024390244,0.4266666666666667
127,0.0,6.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
128,0.0,6.0,4.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
129,0.0,6.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
130,0.0,5.0,15.0,0.17676767676767677,0.6666666666666666,0.2926829268292683,0.4067796610169492
131,0.0,5.0,14.0,0.16666666666666666,0.75,0.2926829268292683,0.4210526315789473
132,0.0,5.0,13.0,0.16666666666666666,0.7,0.34146341463414637,0.4590163934426229
133,0.0,5.0,12.0,0.1717171717171717,0.6666666666666666,0.34146341463414637,0.4516129032258065
134,0.0,5.0,11.0,0.18181818181818182,0.6,0.36585365853658536,0.4545454545454546
135,0.0,5.0,10.0,0.21212121212121213,0.48,0.2926829268292683,0.3636363636363636
136,0.0,5.0,9.0,0.21717171717171718,0.46153846153846156,0.2926829268292683,0.35820895522388063
137,0.0,5.0,8.0,0.19696969696969696,0.5384615384615384,0.34146341463414637,0.41791044776119407
138,0.0,5.0,7.0,0.20202020202020202,0.5172413793103449,0.36585365853658536,0.42857142857142855
139,0.0,5.0,6.0,0.20707070707070707,0.5,0.3902439024390244,0.4383561643835617
140,0.0,5.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
141,0.0,5.0,4.0,0.21212121212121213,0.48,0.2926829268292683,0.3636363636363636
142,0.0,5.0,3.0,0.20707070707070707,0.5,0.12195121951219512,0.19607843137254902
143,0.0,4.0,15.0,0.17676767676767677,0.7142857142857143,0.24390243902439024,0.36363636363636365
144,0.0,4.0,14.0,0.1717171717171717,0.7333333333333333,0.2682926829268293,0.3928571428571429
145,0.0,4.0,13.0,0.16666666666666666,0.7,0.34146341463414637,0.4590163934426229
146,0.0,4.0,12.0,0.16161616161616163,0.6956521739130435,0.3902439024390244,0.5000000000000001
147,0.0,4.0,11.0,0.18181818181818182,0.6,0.36585365853658536,0.4545454545454546
148,0.0,4.0,10.0,0.20707070707070707,0.5,0.2682926829268293,0.34920634920634924
149,0.0,4.0,9.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
150,0.0,4.0,8.0,0.20707070707070707,0.5,0.2926829268292683,0.3692307692307692
151,0.0,4.0,7.0,0.20202020202020202,0.5185185185185185,0.34146341463414637,0.411764705882353
152,0.0,4.0,6.0,0.21212121212121213,0.4838709677419355,0.36585365853658536,0.4166666666666667
153,0.0,4.0,5.0,0.21717171717171718,0.46875,0.36585365853658536,0.410958904109589
154,0.0,4.0,4.0,0.22727272727272727,0.43333333333333335,0.3170731707317073,0.36619718309859156
155,0.0,4.0,3.0,0.20202020202020202,0.5555555555555556,0.12195121951219512,0.2
156,0.0,3.0,15.0,0.18181818181818182,0.6666666666666666,0.24390243902439024,0.35714285714285715
157,0.0,3.0,14.0,0.16666666666666666,0.75,0.2926829268292683,0.4210526315789473
158,0.0,3.0,13.0,0.1717171717171717,0.6521739130434783,0.36585365853658536,0.46874999999999994
159,0.0,3.0,12.0,0.17676767676767677,0.6363636363636364,0.34146341463414637,0.4444444444444445
160,0.0,3.0,11.0,0.1717171717171717,0.6296296296296297,0.4146341463414634,0.5
161,0.0,3.0,10.0,0.20707070707070707,0.5,0.2682926829268293,0.34920634920634924
162,0.0,3.0,9.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
163,0.0,3.0,8.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
164,0.0,3.0,7.0,0.20707070707070707,0.5,0.34146341463414637,0.40579710144927533
165,0.0,3.0,6.0,0.21717171717171718,0.4666666666666667,0.34146341463414637,0.3943661971830986
166,0.0,3.0,5.0,0.2222222222222222,0.45454545454545453,0.36585365853658536,0.40540540540540543
167,0.0,3.0,4.0,0.20707070707070707,0.5,0.3170731707317073,0.38805970149253727
168,0.0,3.0,3.0,0.2222222222222222,0.38461538461538464,0.12195121951219512,0.18518518518518517
